Year,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Argentina,Armenia,Aruba,Australia,Austria,Bahamas,Bahrain,Bangladesh,Belarus,Belgium,Brazil,Bulgaria,Bhutan,Cambodia,Cameroon,China,Colombia,Comoros,Croatia,Cuba,Denmark,Dominica,Ecuador,Egypt,Europe,Finland,France,Gabon,Georgia,Germany,Greece,Greenland,Guatemala,Guyana,Hungary,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordon,Kazakhstan,Kenya,Kuwait,Liberia,Libya,Luxembourg,Macao,Madagascar,Malaysia,Maldives,Mauritius,Mexico,Moldova,Mongolia,Morocco,Myanmar,Namibia,Nepal,Netherlands,NewZealand,Nicaragua,Nigeria,Norway,Oceania,Oman,Pakistan,Philippines,Poland,Portugal,Romania,Russia,Rwanda,Samoa,SanMarino,SaudiArabia,Singapore,Slovakia,Slovenia,SouthAfrica,Spain,SriLanka,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Turkey,Uganda,Ukraine,UnitedArabEmirates,UnitedKingdom,UnitedStates,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Zambia,Zimbabwe
2022,13.1,18.76,34.52,,,,67.11,90.05,40.48,83.33,85.87,76.37,40.81,83.87,75.02,53.68,79.43,83.94,27.65,89.1,89.47,5.73,91.08,81.79,41.54,56.81,94.89,82.26,44.87,83.3,40.76,66.77,80.54,80.51,12.85,43.14,77.11,75.14,73.33,45.77,58.26,65.91,68.82,70.42,72.8,24.16,81.53,72.14,85.42,28.01,82.61,42.29,49.23,16.97,19.34,50.95,33.35,69.83,74.92,88.85,4.46,82.57,76.41,72.14,67.05,35.38,67.89,67.14,48.33,17.93,73.28,73.82,83.55,81.81,11.74,79.93,71.06,57.13,61.62,58.75,94.19,50.65017064,53.6,66.24,86.25,78.07,74.31,91.2,51.73,59.62,35.55,86.51,78.06,43.65,74.47,69.88,11.54,84.03,53.55,25.66,78.23,68.17,33.17,36.24,92.83,78.3,76.01,87.03,56.95,53.97,78.57,84.05,16.64,36.19
2022,13.1,18.84,34.62,,,,67.11,90.09,40.48,83.33,85.88,76.37,40.81,83.87,75.02,53.68,79.44,83.99,27.65,89.1,89.48,5.73,91.08,81.79,41.54,56.81,94.89,82.26,44.87,83.3,40.76,66.81,80.54,80.52,12.85,43.14,77.12,75.16,73.33,45.77,58.26,65.91,68.84,70.51,72.8,24.16,81.54,72.14,85.44,28.01,82.65,42.29,49.24,16.97,19.34,50.95,33.35,69.83,74.94,88.87,4.46,82.62,76.41,72.14,67.12,35.38,67.89,67.15,48.33,18.93,73.31,73.82,83.56,81.81,12.02,79.94,71.06,57.13,61.62,58.76,94.19,50.77099046,53.61,66.24,86.25,78.07,74.31,91.24,51.73,59.62,35.57,86.52,78.06,43.65,74.47,69.88,11.54,84.14,53.55,25.66,78.25,68.18,33.17,36.24,92.83,78.31,76.04,87.04,56.95,53.97,78.57,84.12,16.64,36.22
2022,13.1,18.93,34.73,,,,67.11,90.11,40.48,83.33,85.89,76.37,40.81,83.87,75.04,53.68,79.44,84.03,27.65,89.1,89.48,5.73,91.08,81.79,41.54,56.81,94.89,82.26,44.87,83.31,40.76,66.85,80.54,80.53,12.85,43.14,77.14,75.19,73.33,45.77,58.26,65.91,68.85,70.59,72.84,24.16,81.56,72.15,85.45,28.01,82.66,42.29,49.26,16.97,19.34,50.95,33.35,69.84,74.95,88.89,4.46,82.66,76.43,72.14,67.12,35.38,67.89,67.15,49.21,18.93,73.31,73.82,83.56,83.3,12.02,79.94,71.06,57.13,61.62,58.78,94.19,50.89181029,53.65,66.24,86.25,78.07,74.31,91.27,51.73,59.63,35.57,86.52,78.06,43.65,74.47,69.89,11.57,84.27,53.55,25.66,78.28,68.18,33.17,36.24,92.83,78.32,76.08,87.06,57.11,53.97,78.57,84.21,16.64,36.25
2022,13.1,18.95,34.84,,,,67.11,90.11,40.48,83.33,85.9,76.37,40.81,83.87,75.09,53.68,79.46,84.11,27.65,89.1,89.49,5.73,91.08,81.79,41.54,56.82,94.89,82.27,44.87,83.32,40.76,66.88,80.54,80.54,12.85,43.14,77.15,75.21,73.33,45.77,58.26,65.91,68.86,70.65,72.86,24.16,81.58,72.15,85.46,28.04,82.67,42.29,49.27,16.97,19.34,50.95,33.59,69.84,74.97,88.92,4.46,82.69,76.43,72.14,67.12,35.38,67.89,67.15,49.21,18.93,73.31,73.82,83.56,83.3,12.02,79.95,71.06,57.13,61.62,58.78,94.19,51.01263011,53.72,66.24,86.25,78.07,74.31,91.29,51.73,59.63,35.57,86.52,78.11,43.65,74.47,69.89,11.57,84.44,53.55,25.66,78.32,68.18,34.21,36.24,92.83,78.32,76.13,87.08,57.11,53.97,78.57,84.3,16.64,36.32
2022,13.1,18.99,34.89,,73.18,,67.11,90.12,40.48,83.33,85.91,76.37,40.81,83.87,75.21,53.68,79.46,84.14,27.65,89.1,89.5,5.73,91.08,81.94,41.54,56.82,94.89,82.27,44.87,83.32,40.76,66.92,80.54,80.54,13.17,43.14,77.16,75.22,73.33,45.77,58.26,65.92,68.91,70.67,72.88,24.16,81.59,72.15,85.47,28.05,82.69,42.29,49.27,16.97,19.34,50.95,33.59,69.84,74.97,88.94,4.46,82.71,76.43,72.14,67.15,35.38,67.89,67.15,49.21,18.93,73.4,73.82,83.56,83.3,12.02,79.97,71.06,57.13,61.62,58.79,94.19,51.13344993,53.74,66.24,86.25,78.07,74.31,91.3,51.73,59.63,35.58,86.52,78.11,43.65,74.47,69.89,11.57,84.44,53.55,25.66,78.38,68.18,34.21,36.24,92.83,78.33,76.16,87.1,57.11,53.97,78.57,84.32,16.64,36.32
2022,13.1,18.99,34.96,,,,67.11,90.13,40.48,83.34,85.91,76.4,40.81,83.87,75.31,53.68,79.46,84.15,27.65,89.1,89.51,5.73,91.08,81.94,41.54,56.83,94.9,82.27,44.87,83.33,41.3,66.95,80.55,80.54,13.17,43.18,77.16,75.24,73.33,45.77,58.26,65.92,68.95,70.74,72.9,24.16,81.59,72.15,85.47,28.05,82.7,42.29,49.27,16.97,19.34,50.95,33.59,69.84,74.97,88.96,4.46,82.74,76.43,72.14,67.17,35.38,67.89,67.15,49.21,18.93,73.43,73.83,83.56,83.3,12.02,79.99,71.25,57.13,61.62,58.79,94.21,51.25426976,53.79,66.24,86.25,78.07,74.31,91.31,51.74,59.63,35.58,86.52,78.11,43.65,74.5,69.89,11.57,84.53,53.55,25.66,78.38,68.18,34.21,36.24,92.83,78.34,76.17,87.1,57.11,53.97,78.57,84.36,16.64,36.38
2022,13.18,19.17,35.06,,,,67.43,90.16,40.48,83.37,85.91,76.4,40.81,83.87,75.44,53.68,79.46,84.2,27.65,89.1,89.52,5.73,91.08,81.94,41.54,56.83,94.9,82.27,44.96,83.35,41.3,66.98,80.55,80.55,13.17,43.18,77.17,75.26,73.33,46.12,58.26,65.92,68.99,70.83,72.92,24.16,81.59,72.15,85.48,28.09,82.71,42.29,49.27,16.97,19.34,50.95,33.59,69.84,74.99,88.98,4.46,82.76,76.43,72.14,67.17,35.38,67.89,67.15,49.21,18.93,73.44,73.83,83.56,83.3,12.02,80.02,71.25,57.13,61.62,58.8,94.21,51.37508958,53.89,66.24,86.25,78.09,74.31,91.32,51.74,59.63,35.61,86.52,78.11,43.65,74.5,69.89,11.57,84.59,53.55,25.66,78.39,68.18,34.21,36.24,92.83,78.35,76.2,87.1,57.11,53.97,78.57,84.39,16.64,36.4
2022,13.18,19.18,35.06,,,,67.43,90.19,40.48,83.38,85.92,76.4,40.81,83.87,75.51,55.07,79.48,84.23,27.65,89.1,89.52,5.73,91.08,81.94,41.54,56.84,94.9,82.28,44.96,83.36,41.3,67.03,80.55,80.55,13.17,43.18,77.18,75.28,73.33,46.12,58.26,65.92,69.01,70.92,72.94,24.22,81.6,72.16,85.49,28.09,82.73,42.29,49.27,16.97,19.34,50.95,33.59,69.85,75,89,4.46,82.8,76.43,72.14,67.17,35.38,67.89,67.15,49.21,18.93,73.5,73.83,83.56,83.3,12.02,80.03,71.25,57.13,61.62,58.81,94.21,51.4959094,53.95,66.24,86.25,78.09,74.31,91.34,51.74,59.63,35.64,86.52,78.11,43.65,74.5,69.9,11.57,84.66,53.55,25.66,78.4,68.19,34.21,36.24,92.83,78.35,76.23,87.12,57.11,53.97,78.57,84.57,16.64,36.44
2022,13.18,19.39,35.3,,,,67.43,90.21,40.48,83.39,85.93,76.4,40.81,83.87,75.51,55.07,79.48,84.26,27.65,89.1,89.55,5.73,91.08,81.94,41.54,56.84,94.9,82.28,44.96,83.36,41.3,67.07,80.56,80.56,13.17,43.18,77.19,75.3,73.33,46.12,58.26,65.93,69.11,71.03,72.94,24.22,81.6,72.16,85.5,28.12,82.77,42.29,49.27,22.09,19.34,50.95,33.59,69.85,75.02,89.03,4.46,82.82,76.43,72.14,67.23,35.38,67.89,67.15,49.21,18.93,73.53,73.83,83.57,83.3,12.84,80.03,71.25,57.13,61.62,58.82,94.21,51.61672923,53.95,66.24,86.25,78.09,74.31,91.37,51.74,59.63,35.67,86.53,78.11,43.65,74.5,69.9,11.57,84.83,53.55,25.66,78.42,68.19,34.21,36.24,92.83,78.36,76.26,87.13,57.11,53.97,78.57,84.57,16.64,36.44
2022,13.18,19.39,35.42,,,,67.43,90.22,40.48,83.45,85.94,76.4,40.81,83.87,75.51,55.07,79.49,84.29,27.65,89.1,89.55,5.73,91.08,81.94,41.54,56.84,94.9,82.28,44.96,83.36,41.3,67.11,80.56,80.57,13.17,43.18,77.21,75.32,73.33,46.12,58.26,65.93,69.22,71.07,72.94,24.22,81.62,72.16,85.51,28.12,82.79,42.29,49.28,22.09,19.34,50.95,33.59,69.85,75.03,89.05,4.46,82.83,76.43,72.14,67.24,35.38,67.89,67.15,50.25,18.93,73.54,73.83,83.57,83.42,12.84,80.03,71.25,57.13,61.62,58.83,94.21,51.73754905,53.95,66.24,86.25,78.09,74.31,91.38,51.74,59.64,35.71,86.53,78.14,43.65,74.5,69.91,11.57,85.08,53.55,25.66,78.42,68.19,34.21,36.24,92.83,78.37,76.29,87.13,57.24,53.97,78.57,84.72,16.64,36.49
2022,13.18,19.44,35.52,,,,67.43,90.23,40.48,83.45,85.94,76.4,40.81,83.87,75.71,55.07,79.5,84.32,27.65,89.1,89.55,5.73,91.08,81.94,41.54,56.84,94.9,82.28,44.96,83.37,41.3,67.12,80.56,80.57,13.17,43.18,77.22,75.34,73.33,46.12,58.26,65.93,69.41,71.07,72.94,24.22,81.64,72.16,85.52,28.12,82.8,42.29,49.29,22.09,19.34,50.95,33.59,69.86,75.04,89.07,4.46,82.83,76.43,72.14,67.27,35.38,67.89,67.16,50.25,18.93,73.54,73.83,83.57,83.42,12.84,80.04,71.25,57.7,61.62,58.84,94.21,51.85836888,53.95,66.24,86.25,78.09,74.31,91.39,51.74,59.64,35.71,86.53,78.14,43.65,74.5,69.91,11.65,85.43,53.55,25.66,78.45,68.19,34.34,36.24,92.83,78.37,76.32,87.15,57.24,53.97,78.57,84.72,16.64,36.51
2022,13.18,19.58,35.52,,,,67.43,90.25,40.48,83.45,85.95,76.4,40.81,83.87,75.71,55.07,79.5,84.34,27.65,89.1,89.56,5.73,91.08,81.94,41.54,56.84,94.9,82.28,44.96,83.38,41.3,67.19,80.56,80.57,13.17,43.18,77.23,75.34,73.33,46.12,58.26,65.93,69.57,71.15,73,24.25,81.65,72.16,85.53,28.12,82.81,42.29,49.3,22.09,19.34,50.95,33.59,69.86,75.04,89.09,4.46,82.83,76.43,72.14,67.29,35.38,67.89,67.16,50.25,18.93,73.56,73.83,83.57,83.42,12.84,80.06,71.25,57.73,61.62,58.84,94.21,51.9791887,53.95,66.24,86.25,78.09,74.31,91.4,51.74,59.64,35.71,86.53,78.14,43.65,74.5,69.91,11.65,85.43,53.55,25.66,78.5,68.19,34.34,36.24,92.83,78.39,76.35,87.16,57.24,53.97,78.57,84.72,16.64,36.52
2022,13.18,19.58,35.52,,,,67.43,90.27,40.48,83.48,85.95,76.42,40.81,83.87,75.77,55.07,79.5,84.36,27.65,89.1,89.59,5.73,91.08,81.94,41.54,56.85,94.91,82.29,44.96,83.4,41.3,67.22,80.56,80.58,13.17,43.18,77.23,75.34,73.33,46.12,58.26,65.93,69.65,71.2,73.02,24.25,81.65,72.16,85.53,28.16,82.82,42.29,49.31,22.09,19.34,50.95,33.59,69.86,75.04,89.11,4.46,82.83,76.43,72.14,67.32,35.38,67.89,67.16,50.98,18.93,73.57,73.84,83.57,83.42,12.84,80.08,71.37,57.76,61.62,58.84,94.24,52.10000852,53.95,66.24,86.25,78.09,74.31,91.4,51.75,59.64,35.75,86.53,78.14,43.65,74.52,69.91,11.65,85.8,53.55,25.66,78.5,68.19,34.34,36.24,92.83,78.4,76.36,87.16,57.24,53.97,78.57,85.08,16.64,36.64
2022,13.18,19.66,35.67,,,,67.43,90.28,40.48,83.5,85.96,76.42,40.81,83.87,75.78,55.07,79.5,84.4,27.65,89.1,89.63,5.73,91.08,81.94,41.54,56.85,94.91,82.29,44.98,83.42,41.3,67.25,80.56,80.58,13.17,43.18,77.24,75.36,73.33,46.28,58.26,65.94,69.81,71.32,73.02,24.25,81.65,72.16,85.54,28.17,82.83,42.29,49.31,22.09,19.34,50.95,33.59,69.86,75.05,89.12,4.46,82.84,76.43,72.14,67.33,35.38,67.89,67.16,50.98,18.93,73.6,73.84,83.57,83.42,12.84,80.1,71.37,57.78,61.62,58.85,94.24,52.22082835,53.95,66.48,86.25,78.09,74.31,91.42,51.75,59.64,35.78,86.53,78.14,43.65,74.52,69.91,11.65,86.04,53.55,25.66,78.51,68.19,34.34,36.24,92.83,78.41,76.38,87.16,57.24,53.97,78.57,85.2,16.64,36.67
2022,13.18,19.68,35.67,,,,67.43,90.31,40.48,83.51,85.96,76.42,40.81,83.87,75.8,55.07,79.52,84.49,27.65,89.12,89.67,5.73,91.08,81.94,41.54,56.86,94.91,82.29,44.98,83.42,41.3,67.27,80.56,80.58,13.17,43.23,77.25,75.38,73.33,46.28,58.26,65.94,69.85,71.37,73.06,24.25,81.65,72.16,85.54,28.19,82.84,42.29,49.32,22.09,19.34,50.95,33.69,69.87,75.06,89.15,4.46,82.85,76.43,72.14,67.33,35.38,67.89,67.16,50.98,18.93,73.67,73.84,83.58,83.42,12.84,80.1,71.37,57.8,61.62,58.85,94.24,52.34164817,53.95,66.48,86.25,78.09,74.31,91.43,51.75,59.64,35.79,86.58,78.14,43.65,74.52,69.92,11.65,86.37,53.55,25.66,78.53,68.19,34.34,36.24,92.83,78.41,76.41,87.18,57.24,53.97,78.57,85.33,16.64,36.68
2022,13.26,19.69,35.67,,,,67.43,90.33,40.48,83.52,85.97,76.42,40.81,83.87,75.8,55.07,79.52,84.53,27.65,89.12,89.71,5.73,91.08,81.94,41.54,56.86,94.91,82.29,44.98,83.42,41.3,67.29,81.28,80.59,13.17,43.23,77.26,75.4,73.33,46.28,58.26,65.94,69.91,71.43,73.06,24.25,81.66,72.16,85.55,28.21,82.86,42.29,49.32,22.58,19.34,50.95,33.69,69.87,75.06,89.17,4.46,82.87,76.43,72.14,67.35,35.38,67.89,67.16,50.98,18.93,73.73,73.84,83.58,83.42,12.84,80.11,71.37,57.8,61.62,58.86,94.24,52.46246799,53.95,66.48,86.25,78.09,74.31,91.45,51.75,59.64,35.83,86.58,78.14,43.65,74.52,69.92,11.65,86.77,53.55,25.66,78.56,68.2,34.34,36.24,92.83,78.41,76.44,87.18,57.24,53.97,78.57,85.61,16.64,36.69
2022,13.26,19.73,35.67,,,,67.43,90.33,40.48,83.54,85.98,76.42,40.81,84.15,75.81,55.07,79.52,84.56,27.65,89.12,89.74,5.73,91.08,81.94,49.79,56.86,94.91,82.29,44.98,83.42,41.3,67.32,81.28,80.59,13.17,43.23,77.27,75.42,73.33,46.28,58.26,65.94,69.97,71.49,73.08,24.3,81.67,72.16,85.56,28.21,82.87,42.29,49.32,22.58,19.34,50.95,33.69,69.88,75.07,89.18,4.46,82.89,76.43,72.14,67.35,35.38,67.89,67.16,52.29,18.93,73.73,73.84,83.58,83.64,12.84,80.11,71.37,57.8,61.62,58.87,94.24,52.58328782,53.95,66.48,86.25,78.09,74.31,91.47,51.75,59.64,35.86,86.58,78.16,43.65,74.52,69.92,11.65,87.26,53.55,25.66,78.59,68.2,34.34,36.24,92.83,78.42,76.46,87.19,57.24,53.97,78.57,85.61,16.64,36.7
2022,13.26,19.81,35.67,,,,67.43,90.34,40.48,83.54,85.98,76.42,40.81,84.15,75.81,55.07,79.53,84.56,27.65,89.12,89.77,5.73,91.08,81.94,49.79,56.86,94.91,82.29,44.98,84.6,41.3,67.33,81.28,80.59,13.17,43.23,77.29,75.43,73.33,46.28,58.26,65.94,70.12,71.56,73.09,24.3,81.68,72.17,85.56,28.23,82.88,42.29,49.33,22.58,19.34,50.95,33.69,69.88,75.08,89.18,4.46,82.92,76.43,72.14,67.36,35.38,67.89,67.16,52.29,18.93,73.73,73.84,83.59,83.64,12.84,80.11,71.37,57.85,61.62,58.87,94.24,52.70410764,53.95,66.48,86.25,78.09,74.31,91.48,51.75,59.65,35.87,86.58,78.16,43.65,74.52,69.92,11.78,87.41,53.55,25.66,78.63,68.2,34.36,36.24,92.83,78.42,76.49,87.19,57.24,53.97,78.57,85.96,16.64,36.73
2022,13.27,19.85,36.14,,73.2,,67.43,90.36,40.48,83.54,85.99,76.42,40.81,84.15,75.85,55.07,79.53,84.56,27.65,89.12,89.77,5.73,91.08,81.94,49.79,56.87,94.91,82.3,44.98,84.62,41.3,67.35,81.28,80.6,13.18,43.23,77.29,75.44,73.33,46.28,58.26,65.94,70.25,71.58,73.09,24.3,81.69,72.17,85.57,28.23,82.88,42.29,49.33,22.58,19.34,50.95,33.69,69.88,75.08,89.2,4.46,82.95,76.43,72.14,67.37,35.38,67.89,67.17,52.29,18.93,73.75,73.84,83.59,83.64,12.84,80.12,71.37,57.87,61.62,58.88,94.24,52.82492746,53.95,66.82,86.25,78.09,74.31,91.5,51.75,59.65,35.87,86.58,78.16,43.65,74.52,69.92,11.78,87.41,53.55,25.66,78.64,68.2,34.36,36.24,92.83,78.44,76.51,87.2,57.24,53.97,78.57,85.98,16.64,36.78
2022,13.27,19.86,36.17,,,,67.43,90.37,40.48,83.57,85.99,76.44,40.81,84.15,75.85,55.07,79.53,84.61,27.65,89.12,89.77,5.73,91.08,81.94,49.79,56.87,94.91,82.3,44.98,84.64,41.3,67.39,81.28,80.6,13.18,43.23,77.29,75.45,73.33,46.28,58.26,65.95,70.3,71.69,73.11,24.3,81.69,72.17,85.57,28.23,82.88,42.29,49.33,22.58,19.34,50.95,33.69,69.88,75.08,89.23,4.46,82.99,76.43,72.14,67.38,35.38,67.89,67.17,53.02,18.93,73.77,73.85,83.59,83.64,12.84,80.13,71.37,57.89,61.62,58.88,94.27,52.94574729,53.95,66.82,86.25,78.09,74.31,91.51,51.76,59.65,35.87,86.58,78.16,43.65,74.56,69.92,11.78,87.63,53.55,25.66,78.64,68.2,34.36,36.24,92.83,78.45,76.52,87.2,57.24,53.97,78.57,86,16.64,36.78
2022,13.28,20,36.17,,,,67.43,90.39,40.48,83.58,86,76.44,40.81,84.15,75.85,55.07,79.53,84.63,27.65,89.12,89.77,5.73,91.08,81.94,49.79,56.88,94.91,82.3,45.02,84.65,41.3,67.41,81.28,80.6,13.18,43.23,77.3,75.46,73.33,46.42,58.26,65.95,70.3,71.73,73.12,24.3,81.69,72.17,85.58,28.25,82.88,42.29,49.35,22.58,19.34,50.95,33.79,69.88,75.08,89.24,4.46,83.04,76.43,72.14,67.38,35.38,67.89,67.17,53.02,18.93,73.78,73.85,83.59,83.64,12.84,80.14,71.37,57.91,61.62,58.89,94.27,53.06656711,53.95,66.82,86.25,78.09,74.31,91.52,51.76,59.65,35.9,86.58,78.16,43.65,74.56,69.92,11.78,87.84,53.55,25.66,78.64,68.2,34.36,36.24,92.83,78.46,76.54,87.2,57.24,53.97,78.57,86,16.64,36.88
2022,13.28,20.01,36.35,,,,67.43,90.41,40.48,83.59,86,76.44,40.81,84.15,75.85,56.25,79.53,84.66,27.65,89.12,89.77,5.73,91.08,81.94,49.79,56.88,94.92,82.3,45.02,84.67,41.99,67.42,81.28,80.6,13.18,43.27,77.31,75.48,73.33,46.42,58.26,65.95,70.3,71.79,73.12,24.3,81.7,72.17,85.58,28.25,82.89,42.54,49.35,22.58,19.34,50.95,33.79,69.89,75.09,89.24,4.46,83.11,76.43,72.14,67.41,35.38,67.89,67.18,53.02,18.93,73.8,73.85,83.59,83.64,12.84,80.14,71.37,57.93,61.62,58.9,94.27,53.18738694,53.95,66.82,86.25,78.09,74.31,91.54,51.76,59.65,35.94,86.62,78.16,43.65,74.56,69.93,11.78,88.01,53.55,25.66,78.65,68.2,34.36,36.24,92.83,78.47,76.56,87.2,57.24,53.97,78.57,86.27,16.64,36.95
2022,13.28,20.07,36.43,,,,67.43,90.43,40.48,83.6,86.01,76.44,40.81,84.15,75.85,56.25,79.54,84.7,27.65,89.12,89.77,5.73,91.08,81.94,49.79,56.88,94.92,82.3,45.02,84.68,41.99,67.43,81.36,80.61,13.18,43.27,77.32,75.49,73.33,46.42,58.26,65.95,70.41,71.86,73.15,24.3,81.7,72.17,85.59,28.25,82.92,42.54,49.36,23.63,19.34,50.95,33.79,69.89,75.09,89.29,4.46,83.17,76.43,72.14,67.41,35.38,67.89,67.18,53.02,19.62,73.81,73.85,83.6,83.64,12.84,80.15,71.37,57.95,61.62,58.9,94.27,53.30820676,54.23,66.82,86.25,78.09,74.31,91.55,51.76,59.65,35.97,86.62,78.16,43.65,74.56,69.93,11.78,88.21,53.55,25.66,78.66,68.2,34.36,36.24,92.83,78.47,76.58,87.21,57.24,53.97,78.57,86.39,16.64,37.03
2022,13.28,20.08,36.51,,,,67.43,90.43,40.48,83.62,86.01,76.44,40.81,84.15,75.85,56.25,79.54,84.73,27.65,89.12,89.77,5.73,91.08,81.94,49.79,56.88,94.92,82.3,45.02,84.68,41.99,67.48,81.36,80.61,13.18,43.27,77.32,75.5,73.33,46.42,58.26,65.95,70.46,71.91,73.15,24.3,81.7,72.17,85.6,28.25,82.93,42.54,49.36,23.63,19.34,50.95,33.79,69.89,75.09,89.31,4.46,83.2,76.43,72.14,67.43,35.38,67.89,67.18,53.02,19.62,73.81,73.85,83.6,83.72,12.84,80.15,71.37,57.97,61.62,58.9,94.27,53.42902658,54.27,66.82,86.25,78.09,74.31,91.55,51.76,59.65,36,86.62,78.16,43.65,74.56,69.93,11.78,88.33,53.55,25.66,78.69,68.2,34.36,36.24,92.83,78.48,76.6,87.21,57.54,53.97,78.57,86.41,16.64,37.07
2022,13.28,20.13,36.51,,,,67.43,90.43,40.48,83.62,86.02,76.44,40.81,84.15,75.91,56.25,79.54,84.76,30.23,89.12,89.77,5.73,91.08,81.94,49.79,56.89,94.92,82.31,45.02,84.69,41.99,67.48,81.36,80.61,13.18,43.27,77.33,75.52,73.33,46.42,58.26,65.95,70.53,71.92,73.16,24.42,81.71,72.17,85.6,28.3,82.93,42.54,49.37,23.63,19.34,50.95,33.79,69.9,75.1,89.32,4.46,83.21,76.44,72.14,67.44,35.38,67.89,67.18,53.02,19.62,73.86,73.85,83.6,83.72,12.84,80.15,71.37,57.97,61.62,58.92,94.27,53.54984641,54.29,66.82,86.25,78.09,74.31,91.57,51.76,59.66,36.01,86.62,78.16,43.65,74.56,69.93,11.78,88.44,53.55,25.66,78.72,68.2,34.36,36.24,92.83,78.49,76.63,87.23,57.54,53.97,78.57,86.49,16.64,37.22
2022,13.37,20.18,36.51,,,35.76,67.43,90.45,40.48,83.62,86.02,76.44,40.81,84.15,75.95,56.25,79.54,84.77,30.23,89.12,89.77,5.73,91.08,82.1,49.79,56.89,94.92,82.31,45.02,84.71,41.99,67.49,81.36,80.62,13.18,43.27,77.34,75.52,73.33,46.42,58.26,65.96,70.58,71.92,73.16,24.42,81.72,72.17,85.61,28.32,82.94,42.54,49.37,23.63,19.34,50.95,33.79,69.9,75.1,89.34,4.46,83.22,76.44,72.14,67.45,35.38,67.89,67.18,53.02,19.62,73.92,73.85,83.6,83.72,12.84,80.15,71.37,57.99,61.62,58.92,94.27,53.67066623,54.29,66.89,86.25,78.09,74.31,91.58,51.76,59.66,36.01,86.62,78.16,43.65,74.56,69.93,11.78,88.44,53.55,25.66,78.76,68.2,34.36,36.24,92.83,78.51,76.64,87.23,57.54,53.97,78.57,86.49,16.64,37.39
2022,13.37,20.18,36.75,,,35.76,67.43,90.46,40.48,83.64,86.03,76.46,40.81,84.21,75.96,56.25,79.54,84.78,30.23,89.12,89.77,5.73,91.08,82.1,49.79,56.9,94.92,82.31,45.02,84.73,41.99,67.5,81.36,80.62,13.18,43.27,77.34,75.53,73.33,46.42,58.26,65.96,70.62,71.92,73.18,24.42,81.72,72.17,85.61,28.32,82.95,42.54,49.38,23.63,19.34,50.95,33.79,69.9,75.1,89.37,4.46,83.23,76.44,72.14,67.46,35.38,67.89,67.18,53.86,19.62,73.93,73.86,83.6,83.72,12.84,80.16,71.37,58,61.62,58.92,94.3,53.79148605,54.29,66.89,86.25,78.09,74.31,91.58,51.77,59.66,36.05,86.62,78.16,43.65,74.58,69.93,11.78,88.49,53.55,25.66,78.77,68.21,34.36,36.24,92.83,78.52,76.65,87.23,57.54,53.97,78.57,86.53,16.64,37.6
2022,13.37,20.19,36.71,,,35.76,67.43,90.48,40.48,83.65,86.03,76.46,40.81,84.21,75.97,56.25,79.54,84.8,30.23,89.12,89.77,5.73,91.08,82.1,49.79,56.9,94.92,82.31,45.04,84.75,41.99,67.51,81.36,80.62,13.18,43.27,77.34,75.54,73.33,46.57,59.05,65.96,70.66,72,73.19,24.42,81.72,72.17,85.61,28.44,82.96,42.54,49.38,23.63,19.34,50.95,33.79,69.9,75.11,89.38,4.46,83.24,76.44,72.14,67.48,35.38,67.89,67.18,53.86,19.62,73.95,73.86,83.6,83.72,12.84,80.16,71.73,58.01,61.62,58.93,94.3,53.91230588,54.3,66.89,86.25,78.1,74.31,91.59,51.77,59.66,36.08,86.62,78.16,43.65,74.58,69.94,11.78,88.51,53.55,25.66,78.77,68.21,34.36,36.24,92.83,78.53,76.67,87.23,57.54,53.97,78.57,86.53,16.64,37.7
2022,13.37,20.21,36.84,17.75,,35.76,67.43,90.48,40.48,83.66,86.04,76.46,40.81,84.21,75.97,57.01,79.55,84.83,30.23,89.12,89.77,5.73,91.08,82.1,49.79,56.91,94.92,82.31,45.04,84.75,41.99,67.51,81.39,80.62,13.18,43.31,77.35,75.56,73.33,46.57,59.05,65.96,70.69,72.04,73.19,24.42,81.73,72.17,85.62,28.44,82.97,42.54,49.39,23.63,19.34,50.95,33.79,69.91,75.11,89.4,4.46,83.27,76.44,72.14,67.48,35.38,67.89,67.2,53.86,19.62,73.99,73.86,83.6,83.72,12.84,80.16,71.73,58.03,61.62,58.93,94.3,54.0331257,54.34,66.89,86.25,78.1,74.31,91.6,51.77,59.66,36.12,86.66,78.16,43.65,74.58,69.94,11.78,88.54,53.55,25.66,78.79,68.21,34.36,36.24,92.83,78.55,76.68,87.25,57.54,53.97,78.57,86.67,16.64,37.94
